Job ID,Max Bid,Provider ID
5547cb558f99862a08312682,  $1000.00,4fc629a0ce77a70bf4bc87c3
5548112afee2a02f1d402766,  $1315.00,52d45d31245c7d1d0841c1f9
5548ccb58f99862a083144f6,  $2100.00,543eddcc51a18de5415fa384
55490bec8f99862a08315dc6,  $3500.00,52f9548e245c7d296cfe6f02
55491ac68f99862a083163c5,    $90.00,5273246cce77a70568136f22
554946858f99862a0831717c,   $450.00,54d9b2b12e08b70233a79b65
55494b80fee2a02f1d4064d2,  $1299.00,53ec0ea343ccad834e4beaef
554999608f99862a08318525,  $1750.00,52d45d31245c7d1d0841c1f9
554999608f99862a08318525,  $1750.00,52260498ce77a71e58f8112e
55499c39fee2a02f1d4076c0,   $205.00,54c19c762e08b70233a3eff2
554a05318f99862a08318c62,   $590.00,531a0a63245c7d19a896d02a
554a07ac8f99862a08318d1f,  $2500.00,552dc2a48928e5212ecf8c34
554a5b9b8f99862a0831a0c3,   $500.00,52d45d31245c7d1d0841c1f9
554a65828f99862a0831a748,   $600.00,53c9e7f043ccad834e48273d
554a67de8f99862a0831a864,   $727.50,5273246cce77a70568136f22
554ac22afee2a02f1d40b3fa,   $300.00,5435a20251a18de5415ed380
554b942efee2a02f1d40cffa,   $975.00,53ee5fb17366e0ec3c7362d9
554b942efee2a02f1d40cffa,   $975.00,552c4ee18928e5212ecf3b73
554bb6ae8f99862a0831e882,  $2500.00,537b92d8245c7d120c478bb8
554bbaea8f99862a0831e9a5,  $3100.00,51fbf490ce77a7112c64aa0b
554bc6b98f99862a0831ecd9,  $8500.00,52a2435fce77a70ca8b23880
554c0092fee2a02f1d40f294,  $1375.00,52d45d31245c7d1d0841c1f9
554c2ad18f99862a08320988,   $800.00,555d0d60fc87d0e077f5dda1
554d0d598f99862a08322c0d,  $1550.00,553591488928e5212ed0dcbe
554d17438f99862a0832302a,  $2000.00,5435a20251a18de5415ed380
554f7de98f99862a08325b19,  $2500.00,552dc2a48928e5212ecf8c34
554fff7e8f99862a0832628c,  $1300.00,552c4ee18928e5212ecf3b73
55510c6b8f99862a08328578,  $1375.00,522f508fce77a72144de25b4
555141f1fee2a02f1d418b6f,  $3150.00,5543db00fee2a02f1d3fc2cd
55516cddfee2a02f1d419266,  $1750.00,5543db00fee2a02f1d3fc2cd
55516ea68f99862a08329d55,   $275.00,531a0a63245c7d19a896d02a
55518e658f99862a0832a1a2,  $1700.00,50d296b9ce77a722047d65bc
55518f56fee2a02f1d419730,  $2000.00,50d296b9ce77a722047d65bc
555210cdfee2a02f1d41a460,   $390.00,536a5bd0245c7d219ca8a1df
55522b098f99862a0832b4e8,   $300.00,524da6f7ce77a706949fbe78
5552376afee2a02f1d41b083,   $760.00,529e1306ce77a70bf4dd594e
555238228f99862a0832bacb,   $500.00,5538189f8928e5212ed17558
555238228f99862a0832bacb,   $500.00,5435a20251a18de5415ed380
55523afb8f99862a0832bbda,   $855.00,5435a20251a18de5415ed380
5552410bfee2a02f1d41b5d1,  $1200.00,552c4ee18928e5212ecf3b73
5552410bfee2a02f1d41b5d1,  $1200.00,55480a128f99862a083135b7
5552475ffee2a02f1d41be83,  $1925.00,5543db00fee2a02f1d3fc2cd
555251f7fee2a02f1d41c26f,  $1315.00,52d45d31245c7d1d0841c1f9
555254e1fee2a02f1d41c37f,  $9440.00,5303f76f245c7d1e8833368c
55525f4ffee2a02f1d41c5d5,  $1200.00,524dd3c9ce77a706949fc248
55526911fee2a02f1d41c8e2,  $1750.00,5543db00fee2a02f1d3fc2cd
55526f3bfee2a02f1d41cab7,   $650.00,5435a20251a18de5415ed380
55528000fee2a02f1d41d065,  $3000.00,52d035c9245c7d2484871f0b
55528000fee2a02f1d41d065,  $3000.00,54c94a49c5f46ecd0f19914d
55528201fee2a02f1d41d17a,  $6500.00,552dc2a48928e5212ecf8c34
55528b10fee2a02f1d41d74e,   $925.00,54b95ad7c5f46ecd0f17fd20
55528b78fee2a02f1d41d792,   $600.00,54c94a49c5f46ecd0f19914d
55528fb7fee2a02f1d41d9c5,   $975.00,552c4ee18928e5212ecf3b73
55529d038f99862a0832e835,  $5000.00,552dc2a48928e5212ecf8c34
5552b15c8f99862a0832ebe2,  $1200.00,524dd3c9ce77a706949fc248
5552b3f38f99862a0832eca9,  $2850.00,529e1306ce77a70bf4dd594e
5552b45cfee2a02f1d41e355,  $1000.00,54f5986368f8262816bb10d3
5552b4d18f99862a0832ecda,  $7875.00,5543db00fee2a02f1d3fc2cd
5552d090fee2a02f1d41e988,  $3950.00,5543db00fee2a02f1d3fc2cd
5553346f8f99862a0832f8fa,  $2000.00,552dc2a48928e5212ecf8c34
55534d9dfee2a02f1d41f1d9,  $5000.00,552dc2a48928e5212ecf8c34
55534eac8f99862a0832fc81,   $875.00,54b95ad7c5f46ecd0f17fd20
55535ecc8f99862a0832fe97,   $775.00,555138598f99862a083293b3
55536ceffee2a02f1d41f925,  $1170.00,552c4ee18928e5212ecf3b73
5553704afee2a02f1d41fa3e,  $3750.00,552c93b68928e5212ecf4753
5553903f8f99862a0833118b,  $1200.00,552c4ee18928e5212ecf3b73
555398298f99862a083314ea,  $1370.00,552c4ee18928e5212ecf3b73
5553cb068f99862a08332b78,  $8930.00,53c60b6a43ccad834e47d9c2
5553d2e0fee2a02f1d42240f,   $830.00,54c19c762e08b70233a3eff2
5553dd78fee2a02f1d4226b7,  $2680.00,555138598f99862a083293b3
555401f18f99862a083339b9,  $1140.00,5435a20251a18de5415ed380
555413d7fee2a02f1d4232ea,  $1000.00,551ab211d6657ae7070ea118
5554745efee2a02f1d423a55,  $2500.00,552dc2a48928e5212ecf8c34
555493ff8f99862a08334569,   $470.00,548f75803e3e776908275fbe
5554c3778f99862a08334e57,  $7000.00,5543db00fee2a02f1d3fc2cd
5554cc3e8f99862a08335138,  $6650.00,552dc2a48928e5212ecf8c34
5554db078f99862a08335769,  $1200.00,552c4ee18928e5212ecf3b73
5554f780fee2a02f1d4258c4,  $6000.00,547fcefb460e0793086e1339
5555032cfee2a02f1d425d75,  $1000.00,52c9d0f1245c7d1124b63a15
555509498f99862a0833684c,  $1750.00,52260498ce77a71e58f8112e
555509498f99862a0833684c,  $1750.00,52d45d31245c7d1d0841c1f9
55550987fee2a02f1d425f43,  $2900.00,52d45d31245c7d1d0841c1f9
5555241d8f99862a08336f98,   $270.00,52beaf7d245c7d1ae0301aaf
55554c138f99862a08337700,   $900.00,53ee5fb17366e0ec3c7362d9
555565f48f99862a083379e0,  $1200.00,524dd3c9ce77a706949fc248
5555760dfee2a02f1d427583,  $2300.00,51afdafbce77a705985df8c5
5555fbd08f99862a0833863a,  $1500.00,552dc2a48928e5212ecf8c34
55562097fee2a02f1d428709,   $750.00,5435a20251a18de5415ed380
55562097fee2a02f1d428709,   $750.00,53ee5fb17366e0ec3c7362d9
555624c2fee2a02f1d4287b9,  $1625.00,5435a20251a18de5415ed380
5556263e8f99862a0833900e,   $285.00,5435a20251a18de5415ed380
555632528f99862a083394e1,  $1200.00,54f36e602de2cbc012280fa1
55563445fee2a02f1d428d65,  $1050.00,552c4ee18928e5212ecf3b73
55563828fee2a02f1d428ef5,  $1750.00,52d45d31245c7d1d0841c1f9
55563828fee2a02f1d428ef5,  $1750.00,52260498ce77a71e58f8112e
55563d77fee2a02f1d429063,  $2240.00,54d1aac62e08b70233a6b01b
555646f9fee2a02f1d42939b,   $855.00,5435a20251a18de5415ed380
555690978f99862a0833ad73,  $1250.00,5501eb56f97d87546f41dd48
555697668f99862a0833ae59,  $4400.00,52d45d31245c7d1d0841c1f9
5556d148fee2a02f1d42a8bb,   $500.00,55106f78e14573073a626bac
555723248f99862a0833b2ea,  $1500.00,52a66f21ce77a70f7c61f69b
55573a328f99862a0833b374, $18750.00,552dc2a48928e5212ecf8c34
5557522b8f99862a0833b4c8,   $285.00,5435a20251a18de5415ed380
5557b7e78f99862a0833bb22,  $2100.00,52d035c9245c7d2484871f0b
5557be138f99862a0833bbc5,  $2780.00,53c60b6a43ccad834e47d9c2
5557be62fee2a02f1d42b457,   $800.00,552dc2a48928e5212ecf8c34
5557bee98f99862a0833bc15,  $6500.00,524da6f7ce77a706949fbe78
55580482fee2a02f1d42b8c1,   $900.00,54c19c762e08b70233a3eff2
55585dff8f99862a0833c301,  $1000.00,539f3c92245c7d14906e2a7a
5558b1db8f99862a0833c6ad,   $570.00,5435a20251a18de5415ed380
5558c0308f99862a0833c790,   $950.00,52979cf1ce77a706f8819fd5
5558d633fee2a02f1d42c1e7,  $1815.00,52d45d31245c7d1d0841c1f9
5558e7bffee2a02f1d42c326,  $2800.00,552dc2a48928e5212ecf8c34
5558fbecfee2a02f1d42c5a0,  $1250.00,5539aa350234f7e6568efb7f
55591a798f99862a0833d003,  $1200.00,552c4ee18928e5212ecf3b73
55593b1c8f99862a0833d231,  $1750.00,54c94a49c5f46ecd0f19914d
55594835fee2a02f1d42cc8f,   $855.00,5435a20251a18de5415ed380
55594c86fee2a02f1d42cd1f,  $1000.00,53680e92245c7d26ccbdd6bb
55594e8afee2a02f1d42cd72,  $3750.00,54f36e602de2cbc012280fa1
55596847fee2a02f1d42d219,  $2500.00,510197e3ce77a71638879c1f
5559bda58f99862a0833dc7e,  $8000.00,51be4430ce77a70c6040e82f
5559f0768f99862a0833dfc7,  $1815.00,52d45d31245c7d1d0841c1f9
5559f2b5fee2a02f1d42d94f,  $1750.00,52260498ce77a71e58f8112e
5559f2b5fee2a02f1d42d94f,  $1750.00,52d45d31245c7d1d0841c1f9
555a1cb3fee2a02f1d42e418,  $1050.00,54c2bae32e08b70233a40aff
555a26928f99862a0833ef94,  $1000.00,528d906bce77a70e24d8c308
555a32328f99862a0833f3b3,  $7130.00,53c60b6a43ccad834e47d9c2
555a35c18f99862a0833f4f4,  $6400.00,55480a128f99862a083135b7
555a3b478f99862a0833f6a9,  $7500.00,552dc2a48928e5212ecf8c34
555a46d5fee2a02f1d42f645,  $5250.00,552dc2a48928e5212ecf8c34
555a4c1afee2a02f1d42f803,  $6250.00,554a536a8f99862a08319dbc
555a58438f99862a083402bc,   $855.00,5435a20251a18de5415ed380
555a59958f99862a083403df,   $350.00,5435a20251a18de5415ed380
555a68bcfee2a02f1d430248,   $570.00,5435a20251a18de5415ed380
555a6c95fee2a02f1d430353,  $1100.00,50f850d1ce77a706dc2c897f
555a70fefee2a02f1d4304c8,   $570.00,5435a20251a18de5415ed380
555a7129fee2a02f1d4304df,  $2750.00,552dc2a48928e5212ecf8c34
555a74d58f99862a08340c82,   $570.00,5435a20251a18de5415ed380
555a9da38f99862a08341345,   $750.00,53c9e7f043ccad834e48273d
555ae1d2fee2a02f1d43172d,   $680.00,552c4ee18928e5212ecf3b73
555aedc48f99862a08341dde,   $745.00,539f3c92245c7d14906e2a7a
555b68ffe3a5da083b2d2c2a,   $570.00,54c94a49c5f46ecd0f19914d
555b6d0ce3a5da083b2d2d86,   $700.00,543eddcc51a18de5415fa384
555b87b4fc87d0e077f54ba0,  $2250.00,52741ee4ce77a705684ec99d
555b8e55e3a5da083b2d3904,  $7500.00,552dc2a48928e5212ecf8c34
555b90a9e3a5da083b2d4657,  $4075.00,52f9548e245c7d296cfe6f02
555ba5c7fc87d0e077f586c3,   $285.00,5435a20251a18de5415ed380
555bc25ffc87d0e077f59335,   $385.00,52beaf7d245c7d1ae0301aaf
555cb0e4fc87d0e077f5b5d1,  $1140.00,5435a20251a18de5415ed380
555cd10bfc87d0e077f5c2e5,   $125.00,52741ee4ce77a705684ec99d
555e3315fc87d0e077f60bc2,   $195.00,54c19c762e08b70233a3eff2
555f7cdffc87d0e077f64d35,  $1650.00,53ee5fb17366e0ec3c7362d9
55641649e3a5da083b2e9077,   $250.00,52741ee4ce77a705684ec99d
5564dc1dfc87d0e077f6d2ce,   $250.00,50f850d1ce77a706dc2c897f
556716d3fc87d0e077f763ae,  $1000.00,5538189f8928e5212ed17558
55677a2de3a5da083b2f74bb,   $855.00,5435a20251a18de5415ed380
5567bb80e3a5da083b2f844c,  $1815.00,52d45d31245c7d1d0841c1f9
556a0214fc87d0e077f7dc35,   $500.00,531a0a63245c7d19a896d02a
556cc523fc87d0e077f828e5,   $310.00,5543db00fee2a02f1d3fc2cd
